sepal length (cm),sepal width (cm),petal length (cm),petal width (cm),target,target_name,petal_area,sepal_area,petal_sepal_length_ratio,petal_sepal_width_ratio
6.2180818012523815,2.175731822608545,4.504883804927442,1.5049666152714614,1,versicolor,6.75,13.640000000000002,0.7258064516129032,0.6818181818181818
5.567744012269744,2.504093706969316,3.8613495108072264,1.1375693561685896,1,versicolor,4.29,14.0,0.6964285714285715,0.44000000000000006
5.918069780275421,3.3157329283336754,4.801225508712947,1.7165297359439315,1,versicolor,8.64,18.880000000000003,0.8135593220338982,0.5625
6.176901828323298,2.7066367403704126,4.024899914562273,1.3271680096189968,1,versicolor,5.2,17.08,0.6557377049180328,0.46428571428571436
6.298208698044502,2.534313009518726,4.972557180389752,1.4668688120527076,1,versicolor,7.3500000000000005,15.75,0.7777777777777779,0.6
6.1782321827907,2.7193642064405172,4.7479635413042605,1.228529933429658,1,versicolor,5.64,17.08,0.7704918032786886,0.4285714285714286
6.269012744795513,2.876403406710528,4.407659122875578,1.2618370421728742,1,versicolor,5.59,18.56,0.6718749999999999,0.4482758620689655
6.641095125218761,3.0544475298483684,4.361632621855598,1.309755894966774,1,versicolor,6.16,19.799999999999997,0.6666666666666667,0.4666666666666666
6.804352353411908,2.803214000954773,4.843616031836033,1.3186228781058418,1,versicolor,6.72,19.04,0.7058823529411765,0.5
6.685049632476707,2.9461127611035347,5.009167100286918,1.7024042473330692,1,versicolor,8.5,20.1,0.7462686567164178,0.5666666666666667
6.004588038826775,2.8642348145370016,4.6094901466608835,1.512986125086074,1,versicolor,6.75,17.4,0.75,0.5172413793103449
5.600621554269956,2.633979887446734,3.4595850857322423,0.9547841687447796,1,versicolor,3.5,14.82,0.6140350877192983,0.3846153846153846
5.489016405608124,2.363481668414143,3.758013907890961,1.131929622938869,1,versicolor,4.18,13.2,0.6909090909090909,0.45833333333333337
5.517855628575587,2.4108229294790986,3.670030367727799,0.916923996886552,1,versicolor,3.7,13.2,0.6727272727272727,0.4166666666666667
5.8738947022370755,2.702278591995191,3.7938052137845095,1.196696010067634,1,versicolor,4.68,15.66,0.6724137931034483,0.4444444444444444
5.974086489086318,2.6674199826197094,5.073712248915961,1.5394491900118772,1,versicolor,8.16,16.200000000000003,0.85,0.5925925925925926
5.359575319855341,3.1071972044662663,4.462043366922315,1.467408194609892,1,versicolor,6.75,16.200000000000003,0.8333333333333333,0.5
5.974912147820773,3.4316959511159006,4.507519689323811,1.6023699335658208,1,versicolor,7.2,20.4,0.75,0.4705882352941177
6.745770105885104,2.9987428706671198,4.717087798788858,1.4569793317358024,1,versicolor,7.050000000000001,20.77,0.7014925373134329,0.48387096774193544
6.316437555482984,2.309322715738471,4.493808541960795,1.2807722227885088,1,versicolor,5.720000000000001,14.489999999999998,0.6984126984126985,0.5652173913043479
5.573511989811648,2.9669106767615805,4.147521191909302,1.350314640460722,1,versicolor,5.33,16.799999999999997,0.7321428571428571,0.43333333333333335
5.525663371655668,2.5426216667398114,3.97115481721688,1.2711554065238426,1,versicolor,5.2,13.75,0.7272727272727273,0.52
5.504853877467402,2.560373963078365,4.355079266432583,1.241784605603257,1,versicolor,5.28,14.3,0.8,0.4615384615384615
6.148432249526644,2.994263177926655,4.624595958575325,1.343514657267119,1,versicolor,6.4399999999999995,18.299999999999997,0.7540983606557377,0.4666666666666666
5.7648973453061325,2.625249363949023,3.933988339648968,1.226490208895764,1,versicolor,4.8,15.08,0.6896551724137931,0.4615384615384615
4.983616892670112,2.343287759708506,3.3915729382927173,1.072078431032895,1,versicolor,3.3,11.5,0.6599999999999999,0.4347826086956522
5.580394592343392,2.6399851796472116,4.258972006036065,1.1764177749936355,1,versicolor,5.460000000000001,15.12,0.7500000000000001,0.48148148148148145
5.626824252593394,2.9832749382079524,4.176541217394765,1.160155237226476,1,versicolor,5.04,17.1,0.7368421052631579,0.39999999999999997
5.714806013853229,2.876252734441952,4.114343273545456,1.328853606359027,1,versicolor,5.460000000000001,16.53,0.7368421052631579,0.4482758620689655
6.213052763608995,2.867333538371314,4.36769361870827,1.2898477306978504,1,versicolor,5.59,17.98,0.6935483870967741,0.4482758620689655
5.100255672832123,2.5882727120140547,2.994273007737369,1.1185572936685655,1,versicolor,3.3000000000000003,12.75,0.5882352941176471,0.44000000000000006
5.688270643331243,2.8202490855480478,4.161890815598673,1.2698007406642091,1,versicolor,5.33,15.959999999999999,0.719298245614035,0.46428571428571436
6.229231462897479,3.2369558022832474,5.920278617060282,2.504329489373645,2,virginica,15.0,20.79,0.9523809523809524,0.7575757575757576
5.778967733861732,2.745893097352739,5.070031248852311,1.892216138230396,2,virginica,9.69,15.66,0.8793103448275862,0.7037037037037036
7.082864274173661,3.1061078098506316,5.90026218498591,2.1583891030829903,2,virginica,12.39,21.299999999999997,0.8309859154929579,0.7000000000000001
6.259886136538919,2.951623263027557,5.602349029688237,1.8127210421650608,2,virginica,10.08,18.27,0.8888888888888888,0.6206896551724138
6.4919357144167,2.9240315017022995,5.777496726426038,2.21688013310376,2,virginica,12.76,19.5,0.8923076923076922,0.7333333333333334
7.620202542840727,2.9757882963566873,6.631142496617374,2.0794061516938767,2,virginica,13.86,22.799999999999997,0.868421052631579,0.7000000000000001
4.994309295060527,2.563345557459331,4.4466189785308705,1.6756196887963752,2,virginica,7.6499999999999995,12.25,0.9183673469387754,0.6799999999999999
7.308728890641592,2.864616526719061,6.292881025748935,1.778372090609019,2,virginica,11.34,21.169999999999998,0.863013698630137,0.6206896551724138
6.712877519536138,2.5221909714073116,5.806014781585595,1.819722607118915,2,virginica,10.44,16.75,0.8656716417910447,0.72
7.196277704211692,3.6387317026714667,6.125721941702937,2.478950775958987,2,virginica,15.25,25.92,0.8472222222222221,0.6944444444444444
6.404061439235048,3.153653476421096,5.135580743904444,2.014488742844821,2,virginica,10.2,20.8,0.7846153846153846,0.625
6.398674306227539,2.6970237321969104,5.243767895408106,2.003770039932272,2,virginica,10.069999999999999,17.28,0.8281249999999999,0.7037037037037036
6.803011510497051,2.8379366329965463,5.423294291463219,2.1435562351715847,2,virginica,11.55,20.4,0.8088235294117647,0.7000000000000001
5.823162105624265,2.4487806179332856,5.063883841094926,1.983698823391608,2,virginica,10.0,14.25,0.8771929824561403,0.8
5.790381951760944,2.787371592430342,5.116615700598979,2.460060696108197,2,virginica,12.239999999999998,16.24,0.8793103448275862,0.8571428571428572
6.415077367116681,3.1376108409017576,5.262575673172172,2.2795962313489224,2,virginica,12.19,20.480000000000004,0.8281249999999999,0.7187499999999999
6.498264411514738,3.0816205651965816,5.577557598776126,1.6980937732411074,2,virginica,9.9,19.5,0.8461538461538461,0.6
7.641566098119023,3.728492931101968,6.705783731714643,2.14959568445413,2,virginica,14.740000000000002,29.259999999999998,0.8701298701298701,0.5789473684210527
7.757141140725751,2.577997775665151,6.958964859203192,2.2064604039487072,2,virginica,15.87,20.02,0.8961038961038962,0.8846153846153845
6.037596651634339,2.2065370288643047,5.003375924070506,1.4824243257979346,2,virginica,7.5,13.200000000000001,0.8333333333333334,0.6818181818181818
6.939551597352152,3.272063664453306,5.8030373962440995,2.3009209189594775,2,virginica,13.11,22.080000000000002,0.8260869565217391,0.7187499999999999
5.554530627260263,2.728206892441028,4.987767042122161,2.083821865613764,2,virginica,9.8,15.679999999999998,0.8750000000000001,0.7142857142857143
7.770139715546805,2.858158187607748,6.687551792576047,2.016346368688208,2,virginica,13.4,21.56,0.8701298701298701,0.7142857142857143
6.229907446860386,2.7005116530509796,4.948578547547718,1.7890449735595568,2,virginica,8.82,17.01,0.7777777777777779,0.6666666666666666
6.729342854690014,3.250924567447602,5.732268797479257,2.1414702790591744,2,virginica,11.97,22.11,0.8507462686567164,0.6363636363636365
7.309522781290499,3.2231051737131637,6.068431577876617,1.6894432345496058,2,virginica,10.8,23.040000000000003,0.8333333333333333,0.5625
6.150473183743466,2.8099529847786733,4.751753826970995,1.8117807279054283,2,virginica,8.64,17.36,0.7741935483870968,0.6428571428571429
6.071685113519861,2.96998915614206,4.934302572999922,1.8385432596943483,2,virginica,8.82,18.299999999999997,0.8032786885245903,0.6
6.404982568254383,2.8034901042495006,5.652921224342479,2.026070687711008,2,virginica,11.76,17.919999999999998,0.8749999999999999,0.7500000000000001
7.17482621729419,2.980734320156912,5.7120630256788445,1.6571877021603465,2,virginica,9.28,21.6,0.8055555555555555,0.5333333333333333
7.322466828446694,2.805675867262562,6.040837074366711,1.9169248203747207,2,virginica,11.589999999999998,20.72,0.8243243243243242,0.6785714285714286
7.903428148740302,3.833106533726052,6.298038391111995,1.97923560430496,2,virginica,12.8,30.02,0.810126582278481,0.5263157894736842
6.346884814313695,2.8793008408072676,5.5865296582777715,2.2316390933053145,2,virginica,12.32,17.919999999999998,0.8749999999999999,0.7857142857142858
6.323679621531759,2.738109225058657,5.135877112789798,1.6135346428902198,2,virginica,7.6499999999999995,17.639999999999997,0.8095238095238095,0.5357142857142857
6.05402878828831,2.7066516687328135,5.675117852604801,1.4090933127529246,2,virginica,7.839999999999999,15.86,0.9180327868852459,0.5384615384615384
7.777496720250877,2.902395610023875,6.103704739020988,2.3124110293150166,2,virginica,14.029999999999998,23.1,0.7922077922077921,0.7666666666666666
6.260837335383188,3.392410745248221,5.681430777278564,2.377031955022988,2,virginica,13.44,21.419999999999998,0.8888888888888888,0.7058823529411765
6.383896924189717,3.129415860324229,5.430994927089255,1.7575077815267603,2,virginica,9.9,19.840000000000003,0.859375,0.5806451612903226
6.040675860868483,3.0140495933867517,4.714830878032242,1.8415167908272123,2,virginica,8.64,18.0,0.7999999999999999,0.6
6.838456784178303,3.0688650240089705,5.39722261505517,2.0571958087045568,2,virginica,11.340000000000002,21.39,0.782608695652174,0.6774193548387097
6.711372996730207,3.0895938874821365,5.619203272446965,2.4035783118609695,2,virginica,13.44,20.77,0.835820895522388,0.7741935483870968
6.965357137714122,3.0753499532670583,5.098365262595295,2.276117127661744,2,virginica,11.729999999999999,21.39,0.7391304347826086,0.7419354838709676
5.719625838271939,2.6705317621527898,4.996627894998006,1.9239489912873196,2,virginica,9.69,15.66,0.8793103448275862,0.7037037037037036
6.809231692926615,3.2424801048510514,5.895543998024361,2.3166831052643473,2,virginica,13.57,21.76,0.8676470588235294,0.7187499999999999
6.712994139712421,3.317850774298252,5.6347765249747575,2.551876997212895,2,virginica,14.25,22.11,0.8507462686567164,0.7575757575757576
6.739091143588865,2.9653545202369673,5.233483627441502,2.2744991800572625,2,virginica,11.959999999999999,20.1,0.7761194029850746,0.7666666666666666
6.238152464456096,2.5449799937716624,5.018329912304843,1.8865062532353314,2,virginica,9.5,15.75,0.7936507936507937,0.76
6.433977169345786,3.0153649760438306,5.153006010683632,1.9510618142108846,2,virginica,10.4,19.5,0.8,0.6666666666666666
6.226097078280845,3.4406431059419478,5.374306654133166,2.2777853369961942,2,virginica,12.42,21.08,0.8709677419354839,0.676470588235294
5.91484923366166,3.0314814420961804,5.047039323905552,1.8188650246522426,2,virginica,9.18,17.700000000000003,0.8644067796610169,0.6
